dataset,split_variant,model,training,checkpoint,eval_split,attack,seed,precision,recall,mAP50,mAP50-95,elapsed_s,timestamp
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_medium,0,0.8056311867137068,0.7279328890357585,0.7609891340668341,0.48456394143910697,166.1,2026-09-23T03:29:37
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_medium,1,0.8124300717416738,0.7247280410343443,0.7615841673960863,0.48508535002912156,165.8,2026-09-23T03:32:23
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_medium,2,0.8215091593044104,0.7186066861750695,0.7601133803410266,0.48577178162778395,166.7,2026-09-23T03:35:10
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_strong,0,0.800996999352619,0.7154028690950129,0.7497318270874405,0.4694419077259458,169.7,2026-09-23T03:38:00
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_strong,1,0.7896030639322937,0.7237940302548451,0.7442382151088175,0.4713324742822475,170.6,2026-09-23T03:40:50
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,aria_strong,2,0.8118416107485157,0.7114228655256004,0.7428143130915354,0.4700837507989394,165.6,2026-09-23T03:43:36
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_medium,0,0.7877687596322076,0.6968825312055106,0.7113364492967018,0.43243546122007864,167.0,2026-09-23T03:46:23
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_medium,1,0.7848924631155764,0.6973910337044873,0.7131668989588608,0.4326484998081569,167.1,2026-09-23T03:49:10
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_medium,2,0.7899395441110958,0.6957518421430562,0.7119584511762644,0.43094582442413604,172.5,2026-09-23T03:52:02
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_strong,0,0.7327754996651487,0.6222668109019925,0.6367903935046864,0.36815995414072805,167.2,2026-09-23T03:54:50
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_strong,1,0.6767989608535974,0.6345698848316803,0.6196213844292286,0.36222681805225093,167.5,2026-09-23T03:57:37
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,combined_strong,2,0.7376455606151194,0.6353669601470163,0.6386710708116624,0.36444727106378205,167.8,2026-09-23T04:00:25
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_fpn_medium,0,0.8151173365973471,0.7225903503326904,0.7639619094600881,0.4888758725455192,24.5,2026-09-23T04:00:49
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_fpn_medium,1,0.8120876174512297,0.7261884696244599,0.7640217648087346,0.4892875994305916,26.0,2026-09-23T04:01:15
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_fpn_medium,2,0.821200367994785,0.7219927300207779,0.7630477384859766,0.4884033390552067,26.3,2026-09-23T04:01:42
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_radiometric_medium,0,0.8063874810373958,0.7297286169619074,0.764474146364481,0.4880079892327992,26.1,2026-09-23T04:02:08
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_radiometric_medium,1,0.8103306636880078,0.7247037062672749,0.7627587706570741,0.48735748682392566,26.1,2026-09-23T04:02:34
RASMD,stratified (own),small,mixed_swir_at,robust_best,test,random_radiometric_medium,2,0.8250778149117225,0.7205391294557608,0.7613794647707369,0.4876516782809385,26.0,2026-09-23T04:03:00
